ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
19,Bucharest,Tiriac Open,4/4/2025,ATP250,Outdoor,Clay,Quarterfinals,3,Cobolli F.,Misolic F.,45,232,1260,235,7,6,6,4,,,,,,,2,0,Completed,1.73,2.1,1.72,2.25,1.82,2.25,1.73,2.09
19,Bucharest,Tiriac Open,4/4/2025,ATP250,Outdoor,Clay,Quarterfinals,3,Dzumhur D.,Martinez P.,65,47,874,1205,6,1,2,0,,,,,,,1,0,Retired,2.1,1.73,2.12,1.81,2.24,1.81,2.12,1.71
19,Bucharest,Tiriac Open,4/5/2025,ATP250,Outdoor,Clay,Semifinals,3,Baez S.,Fucsovics M.,36,90,1385,655,6,2,6,2,,,,,,,2,0,Completed,1.73,2.1,1.83,2.1,1.83,2.16,1.73,2.09
19,Bucharest,Tiriac Open,4/5/2025,ATP250,Outdoor,Clay,Semifinals,3,Cobolli F.,Dzumhur D.,45,65,1260,874,6,3,6,0,,,,,,,2,0,Completed,1.63,2.2,1.68,2.34,1.73,2.34,1.67,2.19
19,Bucharest,Tiriac Open,4/6/2025,ATP250,Outdoor,Clay,The Final,3,Cobolli F.,Baez S.,45,36,1260,1385,6,4,6,4,,,,,,,2,0,Completed,2.5,1.53,2.52,1.6,2.55,1.6,2.47,1.54
20,Houston,U.S. Men's Clay Court Championships,3/31/2025,ATP250,Outdoor,Clay,1st Round,3,Garin C.,Ritschard A.,133,125,439,466,6,3,6,4,,,,,,,2,0,Completed,1.44,2.75,1.55,2.6,1.56,2.75,1.48,2.6
20,Houston,U.S. Men's Clay Court Championships,3/31/2025,ATP250,Outdoor,Clay,1st Round,3,Brooksby J.,Daniel T.,507,124,77,478,6,4,6,4,,,,,,,2,0,Completed,1.33,3.4,1.37,3.34,1.37,3.4,1.33,3.22
20,Houston,U.S. Men's Clay Court Championships,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,Michelsen A.,Tien L.,34,69,1445,865,6,4,6,2,,,,,,,2,0,Completed,2,1.8,1.97,1.92,2.02,2.08,1.93,1.85
20,Houston,U.S. Men's Clay Court Championships,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,Denolly C.,Holt B.,328,115,159,533,7,6,7,6,,,,,,,2,0,Completed,3.2,1.36,3.3,1.38,3.5,1.38,3.19,1.35
20,Houston,U.S. Men's Clay Court Championships,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,Kovacevic A.,Etcheverry T.,79,44,780,1260,6,3,6,4,,,,,,,2,0,Completed,3.2,1.36,3.47,1.35,3.47,1.4,3.1,1.36
20,Houston,U.S. Men's Clay Court Championships,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,Mannarino A.,Hanfmann Y.,144,123,409,479,7,6,6,3,,,,,,,2,0,Completed,2.75,1.44,,,2.75,1.49,2.64,1.48
20,Houston,U.S. Men's Clay Court Championships,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,McDonald M.,Galan D.E.,100,114,592,538,6,2,6,7,6,4,,,,,2,1,Completed,2.3,1.62,2.34,1.66,2.34,1.7,2.24,1.63
20,Houston,U.S. Men's Clay Court Championships,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,Walton A.,Mmoh M.,85,282,746,186,6,3,7,6,,,,,,,2,0,Completed,2.2,1.67,2.28,1.69,2.29,1.71,2.18,1.67
20,Houston,U.S. Men's Clay Court Championships,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,Smith C.,Duckworth J.,200,89,284,698,6,2,6,2,,,,,,,2,0,Completed,1.33,3.4,1.36,3.43,1.36,3.75,1.32,3.34
20,Houston,U.S. Men's Clay Court Championships,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,Quinn E.,Thompson J.,130,35,456,1415,4,6,6,4,6,3,,,,,2,1,Completed,2.5,1.53,2.44,1.61,2.63,1.62,2.39,1.56
20,Houston,U.S. Men's Clay Court Championships,4/2/2025,ATP250,Outdoor,Clay,1st Round,3,Eubanks C.,Hijikata R.,117,82,515,769,6,2,4,6,6,3,,,,,2,1,Completed,2,1.8,1.94,1.94,2.17,2.01,1.97,1.83
20,Houston,U.S. Men's Clay Court Championships,4/2/2025,ATP250,Outdoor,Clay,1st Round,3,Nishikori K.,Krueger M.,66,141,873,416,6,4,6,2,,,,,,,2,0,Completed,1.25,4,1.26,4.22,1.27,4.22,1.24,3.9
20,Houston,U.S. Men's Clay Court Championships,4/2/2025,ATP250,Outdoor,Clay,2nd Round,3,Brooksby J.,Tabilo A.,507,32,77,1575,3,6,6,4,7,6,,,,,2,1,Completed,2.1,1.73,2.14,1.8,2.28,1.8,2.09,1.72
20,Houston,U.S. Men's Clay Court Championships,4/2/2025,ATP250,Outdoor,Clay,2nd Round,3,Smith C.,Quinn E.,200,130,284,456,6,3,6,4,,,,,,,2,0,Completed,1.5,2.63,1.56,2.65,1.59,2.65,1.52,2.49
20,Houston,U.S. Men's Clay Court Championships,4/3/2025,ATP250,Outdoor,Clay,2nd Round,3,Paul T.,Garin C.,13,133,3070,439,2,6,6,2,7,6,,,,,2,1,Completed,1.36,3.2,1.37,3.39,1.4,3.39,1.35,3.14
20,Houston,U.S. Men's Clay Court Championships,4/3/2025,ATP250,Outdoor,Clay,2nd Round,3,Kovacevic A.,Denolly C.,79,328,780,159,6,3,6,3,,,,,,,2,0,Completed,1.17,5,1.23,4.74,1.23,5,1.19,4.65
20,Houston,U.S. Men's Clay Court Championships,4/3/2025,ATP250,Outdoor,Clay,2nd Round,3,Nakashima B.,McDonald M.,33,100,1570,592,6,1,7,5,,,,,,,2,0,Completed,1.44,2.75,1.47,2.91,1.47,2.91,1.43,2.78
20,Houston,U.S. Men's Clay Court Championships,4/3/2025,ATP250,Outdoor,Clay,2nd Round,3,Eubanks C.,Nishikori K.,117,66,515,873,6,1,,,,,,,,,1,0,Retired,4.5,1.2,4.35,1.26,4.5,1.27,4.18,1.22
20,Houston,U.S. Men's Clay Court Championships,4/4/2025,ATP250,Outdoor,Clay,2nd Round,3,Tiafoe F.,Walton A.,17,85,2525,746,7,5,6,3,,,,,,,2,0,Completed,1.25,4,1.31,3.86,1.33,4.01,1.28,3.64
20,Houston,U.S. Men's Clay Court Championships,4/4/2025,ATP250,Outdoor,Clay,2nd Round,3,Michelsen A.,Mannarino A.,34,144,1445,409,6,7,6,4,6,2,,,,,2,1,Completed,1.11,6.5,1.14,6.55,1.15,6.77,1.12,6.01
20,Houston,U.S. Men's Clay Court Championships,4/4/2025,ATP250,Outdoor,Clay,Quarterfinals,3,Brooksby J.,Kovacevic A.,507,79,77,780,2,6,6,3,6,4,,,,,2,1,Completed,1.73,2.1,1.74,2.22,1.82,2.22,1.73,2.09
20,Houston,U.S. Men's Clay Court Championships,4/4/2025,ATP250,Outdoor,Clay,Quarterfinals,3,Paul T.,Smith C.,13,200,3070,284,6,1,7,6,,,,,,,2,0,Completed,1.36,3.2,1.4,3.25,1.41,3.25,1.37,3.08
20,Houston,U.S. Men's Clay Court Championships,4/4/2025,ATP250,Outdoor,Clay,Quarterfinals,3,Nakashima B.,Eubanks C.,33,117,1570,515,6,4,6,4,,,,,,,2,0,Completed,1.17,5,1.25,3.69,1.25,5,1.19,4.47
20,Houston,U.S. Men's Clay Court Championships,4/5/2025,ATP250,Outdoor,Clay,Quarterfinals,3,Tiafoe F.,Michelsen A.,17,34,2525,1445,7,5,6,1,,,,,,,2,0,Completed,1.5,2.63,1.53,2.68,1.53,2.68,1.5,2.59
20,Houston,U.S. Men's Clay Court Championships,4/5/2025,ATP250,Outdoor,Clay,Semifinals,3,Brooksby J.,Paul T.,507,13,77,3070,7,6,3,6,7,6,,,,,2,1,Completed,4,1.25,4.11,1.28,4.11,1.28,3.82,1.26
20,Houston,U.S. Men's Clay Court Championships,4/6/2025,ATP250,Outdoor,Clay,Semifinals,3,Tiafoe F.,Nakashima B.,17,33,2525,1570,6,4,7,6,,,,,,,2,0,Completed,1.73,2.1,1.84,2.08,1.84,2.12,1.78,2.05
20,Houston,U.S. Men's Clay Court Championships,4/6/2025,ATP250,Outdoor,Clay,The Final,3,Brooksby J.,Tiafoe F.,507,17,77,2525,6,4,6,2,,,,,,,2,0,Completed,2.75,1.44,2.76,1.51,2.76,1.51,2.65,1.48
21,Marrakech,Grand Prix Hassan II,3/31/2025,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Baadi T.,51,703,1051,40,7,6,6,3,,,,,,,2,0,Completed,1.01,26,1.02,32.58,1.02,32.58,1.01,18.32
21,Marrakech,Grand Prix Hassan II,3/31/2025,ATP250,Outdoor,Clay,1st Round,3,Collignon R.,Fognini F.,92,99,644,607,6,3,6,3,,,,,,,2,0,Completed,1.53,2.5,1.5,2.76,1.54,2.76,1.48,2.59
21,Marrakech,Grand Prix Hassan II,3/31/2025,ATP250,Outdoor,Clay,1st Round,3,Dellien H.,Vukic A.,102,76,582,808,7,5,4,6,7,5,,,,,2,1,Completed,1.57,2.38,1.61,2.44,1.62,2.5,1.55,2.4
21,Marrakech,Grand Prix Hassan II,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,De Jong J.,Benchetrit E.,98,608,609,54,7,5,6,1,,,,,,,2,0,Completed,1.06,10,1.08,9.92,1.08,10,1.06,8.95
21,Marrakech,Grand Prix Hassan II,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,Virtanen O.,Altmaier D.,135,83,430,763,6,2,4,6,7,6,,,,,2,1,Completed,3.75,1.29,3.73,1.31,3.78,1.31,3.63,1.28
21,Marrakech,Grand Prix Hassan II,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,Majchrzak K.,Munar J.,122,55,482,1029,6,4,6,3,,,,,,,2,0,Completed,3.2,1.36,3.04,1.43,3.3,1.43,3.02,1.37
21,Marrakech,Grand Prix Hassan II,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,Bellucci M.,Kotov P.,71,107,842,573,6,4,6,4,,,,,,,2,0,Completed,2.1,1.73,2.09,1.81,2.1,1.81,2.05,1.76
21,Marrakech,Grand Prix Hassan II,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,Carreno Busta P.,Lalami Laaroussi Y.,110,1193,568,8,6,1,6,3,,,,,,,2,0,Completed,1.01,29,1.01,33.16,1.01,33.16,1.01,20.65
21,Marrakech,Grand Prix Hassan II,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,Herbert P.,Coria F.,169,126,335,464,4,6,6,3,6,2,,,,,2,1,Completed,2.5,1.53,2.52,1.58,2.55,1.62,2.44,1.54
21,Marrakech,Grand Prix Hassan II,4/1/2025,ATP250,Outdoor,Clay,1st Round,3,Gaston H.,Cerundolo J.M.,84,128,751,461,5,7,6,3,6,4,,,,,2,1,Completed,2,1.8,2.05,1.85,2.06,1.85,1.97,1.81
21,Marrakech,Grand Prix Hassan II,4/2/2025,ATP250,Outdoor,Clay,1st Round,3,Darderi L.,Boyer T.,57,121,989,491,6,4,6,4,,,,,,,2,0,Completed,1.44,2.75,1.51,2.72,1.53,2.75,1.48,2.62
21,Marrakech,Grand Prix Hassan II,4/2/2025,ATP250,Outdoor,Clay,1st Round,3,Kopriva V.,Gojo B.,106,414,576,116,2,6,6,2,6,4,,,,,2,1,Completed,1.62,2.3,1.65,2.34,1.7,2.35,1.63,2.25
21,Marrakech,Grand Prix Hassan II,4/2/2025,ATP250,Outdoor,Clay,2nd Round,3,Muller A.,Dellien H.,41,102,1304,582,6,7,6,1,6,4,,,,,2,1,Completed,1.5,2.63,1.52,2.69,1.57,2.69,1.51,2.53
21,Marrakech,Grand Prix Hassan II,4/2/2025,ATP250,Outdoor,Clay,2nd Round,3,Majchrzak K.,De Jong J.,122,98,482,609,7,6,6,1,,,,,,,2,0,Completed,1.8,2,1.83,2.07,1.83,2.08,1.78,1.99
21,Marrakech,Grand Prix Hassan II,4/2/2025,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Virtanen O.,51,135,1051,430,6,4,6,4,,,,,,,2,0,Completed,1.33,3.4,1.37,3.06,1.38,3.4,1.35,3.12
21,Marrakech,Grand Prix Hassan II,4/2/2025,ATP250,Outdoor,Clay,2nd Round,3,Borges N.,Collignon R.,43,92,1265,644,6,2,3,6,7,6,,,,,2,1,Completed,1.53,2.5,1.68,2.3,1.68,2.55,1.57,2.36
21,Marrakech,Grand Prix Hassan II,4/3/2025,ATP250,Outdoor,Clay,2nd Round,3,Bellucci M.,Herbert P.,71,169,842,335,6,2,7,5,,,,,,,2,0,Completed,1.57,2.38,1.61,2.44,1.61,2.44,1.57,2.35
21,Marrakech,Grand Prix Hassan II,4/3/2025,ATP250,Outdoor,Clay,2nd Round,3,Griekspoor T.,Carreno Busta P.,37,110,1370,568,7,6,3,6,6,3,,,,,2,1,Completed,1.73,2.1,1.76,2.17,1.77,2.17,1.72,2.1
21,Marrakech,Grand Prix Hassan II,4/3/2025,ATP250,Outdoor,Clay,2nd Round,3,Darderi L.,Gaston H.,57,84,989,751,2,6,6,2,6,3,,,,,2,1,Completed,1.5,2.63,1.59,2.51,1.59,2.63,1.53,2.48
21,Marrakech,Grand Prix Hassan II,4/3/2025,ATP250,Outdoor,Clay,2nd Round,3,Kopriva V.,Sonego L.,106,38,576,1361,6,2,5,7,6,4,,,,,2,1,Completed,2.5,1.53,2.34,1.66,2.51,1.67,2.32,1.59
21,Marrakech,Grand Prix Hassan II,4/4/2025,ATP250,Outdoor,Clay,Quarterfinals,3,Carballes Baena R.,Borges N.,51,43,1051,1265,6,4,6,4,,,,,,,2,0,Completed,2,1.8,2,1.91,2.12,1.91,1.99,1.8
21,Marrakech,Grand Prix Hassan II,4/4/2025,ATP250,Outdoor,Clay,Quarterfinals,3,Darderi L.,Kopriva V.,57,106,989,576,7,5,6,2,,,,,,,2,0,Completed,1.53,2.5,1.58,2.55,1.6,2.55,1.53,2.45
21,Marrakech,Grand Prix Hassan II,4/4/2025,ATP250,Outdoor,Clay,Quarterfinals,3,Griekspoor T.,Bellucci M.,37,71,1370,842,6,3,6,4,,,,,,,2,0,Completed,1.44,2.75,1.46,2.94,1.46,2.94,1.44,2.76
21,Marrakech,Grand Prix Hassan II,4/4/2025,ATP250,Outdoor,Clay,Quarterfinals,3,Majchrzak K.,Muller A.,122,41,482,1304,7,5,6,4,,,,,,,2,0,Completed,2.1,1.73,2.31,1.69,2.31,1.73,2.15,1.69
21,Marrakech,Grand Prix Hassan II,4/5/2025,ATP250,Outdoor,Clay,Semifinals,3,Darderi L.,Carballes Baena R.,57,51,989,1051,6,3,6,2,,,,,,,2,0,Completed,1.91,1.91,2.04,1.88,2.04,2,1.91,1.89
21,Marrakech,Grand Prix Hassan II,4/5/2025,ATP250,Outdoor,Clay,Semifinals,3,Griekspoor T.,Majchrzak K.,37,122,1370,482,7,5,7,6,,,,,,,2,0,Completed,1.62,2.3,1.69,2.31,1.69,2.45,1.63,2.26
21,Marrakech,Grand Prix Hassan II,4/6/2025,ATP250,Outdoor,Clay,The Final,3,Darderi L.,Griekspoor T.,57,37,989,1370,7,6,7,6,,,,,,,2,0,Completed,2.2,1.67,2.3,1.69,2.32,1.7,2.22,1.65
22,Monte Carlo,Monte Carlo Masters,4/6/2025,Masters 1000,Outdoor,Clay,1st Round,3,Vacherot V.,Struff J.L.,255,49,214,1120,6,2,6,1,,,,,,,2,0,Completed,2.75,1.44,2.82,1.48,2.9,1.5,2.79,1.45
22,Monte Carlo,Monte Carlo Masters,4/6/2025,Masters 1000,Outdoor,Clay,1st Round,3,Gasquet R.,Arnaldi M.,164,40,354,1340,6,3,4,6,6,4,,,,,2,1,Completed,4.33,1.22,4.16,1.27,4.5,1.27,4.2,1.23
22,Monte Carlo,Monte Carlo Masters,4/6/2025,Masters 1000,Outdoor,Clay,1st Round,3,Thompson J.,Mpetshi G.,38,30,1365,1644,6,4,6,3,,,,,,,2,0,Completed,2.2,1.67,2.36,1.65,2.38,1.71,2.25,1.64
22,Monte Carlo,Monte Carlo Masters,4/7/2025,Masters 1000,Outdoor,Clay,1st Round,3,Tabilo A.,Wawrinka S.,32,163,1575,355,1,6,7,5,7,5,,,,,2,1,Completed,1.67,2.2,1.69,2.28,1.74,2.36,1.69,2.17
22,Monte Carlo,Monte Carlo Masters,4/7/2025,Masters 1000,Outdoor,Clay,1st Round,3,Giron M.,Shapovalov D.,45,29,1200,1716,6,3,7,6,,,,,,,2,0,Completed,2.75,1.44,2.82,1.48,2.9,1.52,2.73,1.46
22,Monte Carlo,Monte Carlo Masters,4/7/2025,Masters 1000,Outdoor,Clay,1st Round,3,Lehecka J.,Korda S.,28,24,1745,2010,6,3,7,6,,,,,,,2,0,Completed,1.62,2.3,1.62,2.43,1.73,2.5,1.63,2.28
22,Monte Carlo,Monte Carlo Masters,4/7/2025,Masters 1000,Outdoor,Clay,1st Round,3,Monfils G.,Marozsan F.,44,81,1255,775,4,6,6,1,6,1,,,,,2,1,Completed,2.2,1.67,2.17,1.75,2.33,1.81,2.15,1.72
22,Monte Carlo,Monte Carlo Masters,4/7/2025,Masters 1000,Outdoor,Clay,1st Round,3,Altmaier D.,Auger-Aliassime F.,84,19,763,2415,7,6,6,3,,,,,,,2,0,Completed,2.75,1.44,2.36,1.55,3,1.58,2.76,1.44
22,Monte Carlo,Monte Carlo Masters,4/7/2025,Masters 1000,Outdoor,Clay,1st Round,3,Musetti L.,Bu Y.,16,67,2650,873,4,6,7,5,6,3,,,,,2,1,Completed,1.2,4.5,1.23,4.67,1.25,4.8,1.22,4.4
22,Monte Carlo,Monte Carlo Masters,4/7/2025,Masters 1000,Outdoor,Clay,1st Round,3,Berrettini M.,Navone M.,34,70,1530,850,6,4,6,4,,,,,,,2,0,Completed,1.5,2.63,1.54,2.64,1.57,2.77,1.51,2.6
22,Monte Carlo,Monte Carlo Masters,4/7/2025,Masters 1000,Outdoor,Clay,1st Round,3,Muller A.,Ugo Carabelli C.,39,63,1344,917,6,4,6,4,,,,,,,2,0,Completed,1.91,1.91,2,1.89,2.04,1.94,1.92,1.9
22,Monte Carlo,Monte Carlo Masters,4/7/2025,Masters 1000,Outdoor,Clay,1st Round,3,Medvedev D.,Khachanov K.,11,25,3290,1950,7,5,4,6,6,4,,,,,2,1,Completed,1.87,1.87,1.94,1.94,1.99,2.04,1.88,1.93
22,Monte Carlo,Monte Carlo Masters,4/7/2025,Masters 1000,Outdoor,Clay,1st Round,3,Davidovich Fokina A.,Shelton B.,42,14,1305,2690,6,7,6,2,6,1,,,,,2,1,Completed,1.62,2.3,1.63,2.41,1.69,2.5,1.62,2.33
22,Monte Carlo,Monte Carlo Masters,4/7/2025,Masters 1000,Outdoor,Clay,1st Round,3,Cerundolo F.,Fognini F.,22,113,2075,544,6,0,6,3,,,,,,,2,0,Completed,1.11,6.5,1.15,6.39,1.16,7,1.12,6.24
22,Monte Carlo,Monte Carlo Masters,4/8/2025,Masters 1000,Outdoor,Clay,1st Round,3,Dimitrov G.,Jarry N.,18,58,2495,965,6,3,6,4,,,,,,,2,0,Completed,1.36,3.2,1.38,3.28,1.43,3.5,1.35,3.28
22,Monte Carlo,Monte Carlo Masters,4/8/2025,Masters 1000,Outdoor,Clay,1st Round,3,Martinez P.,Sonego L.,51,41,1090,1336,6,4,1,6,6,2,,,,,2,1,Completed,2.63,1.5,2.63,1.54,2.78,1.55,2.61,1.5
22,Monte Carlo,Monte Carlo Masters,4/8/2025,Masters 1000,Outdoor,Clay,1st Round,3,Popyrin A.,Humbert U.,27,20,1760,2335,3,6,7,6,6,4,,,,,2,1,Completed,2.2,1.67,2.26,1.71,2.35,1.81,2.21,1.68
22,Monte Carlo,Monte Carlo Masters,4/8/2025,Masters 1000,Outdoor,Clay,1st Round,3,Bautista Agut R.,Nakashima B.,52,31,1049,1620,6,2,6,4,,,,,,,2,0,Completed,2.2,1.67,2.29,1.69,2.3,1.75,2.22,1.67
22,Monte Carlo,Monte Carlo Masters,4/8/2025,Masters 1000,Outdoor,Clay,1st Round,3,Borges N.,Rune H.,43,12,1280,3270,6,2,3,0,,,,,,,1,0,Retired,3.2,1.36,3.22,1.39,3.5,1.39,3.18,1.36
22,Monte Carlo,Monte Carlo Masters,4/8/2025,Masters 1000,Outdoor,Clay,1st Round,3,Cobolli F.,Lajovic D.,36,109,1500,570,6,4,6,2,,,,,,,2,0,Completed,1.8,2,1.9,1.99,1.91,2.06,1.86,1.95
22,Monte Carlo,Monte Carlo Masters,4/8/2025,Masters 1000,Outdoor,Clay,1st Round,3,Etcheverry T.,Moutet C.,46,75,1185,809,4,6,6,1,6,4,,,,,2,1,Completed,1.67,2.2,1.74,2.21,1.78,2.26,1.67,2.18
22,Monte Carlo,Monte Carlo Masters,4/8/2025,Masters 1000,Outdoor,Clay,1st Round,3,Machac T.,Baez S.,21,33,2210,1540,3,6,6,3,6,2,,,,,2,1,Completed,1.73,2.1,1.83,2.07,1.83,2.18,1.75,2.08
22,Monte Carlo,Monte Carlo Masters,4/8/2025,Masters 1000,Outdoor,Clay,1st Round,3,Fils A.,Griekspoor T.,15,35,2670,1525,6,7,6,4,6,2,,,,,2,1,Completed,1.5,2.63,1.51,2.72,1.58,2.72,1.5,2.61
22,Monte Carlo,Monte Carlo Masters,4/8/2025,Masters 1000,Outdoor,Clay,1st Round,3,Tiafoe F.,Kecmanovic M.,17,47,2525,1166,6,2,5,7,7,6,,,,,2,1,Completed,2.63,1.5,2.66,1.53,2.8,1.55,2.67,1.48
22,Monte Carlo,Monte Carlo Masters,4/8/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Berrettini M.,Zverev A.,34,2,1530,7645,2,6,6,3,7,5,,,,,2,1,Completed,2.38,1.57,2.44,1.63,2.54,1.64,2.42,1.56
22,Monte Carlo,Monte Carlo Masters,4/8/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Thompson J.,8,38,3445,1365,4,6,6,4,6,2,,,,,2,1,Completed,1.13,6,1.14,6.78,1.14,7.6,1.13,6.12
22,Monte Carlo,Monte Carlo Masters,4/8/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Draper J.,Giron M.,6,45,3780,1200,6,1,6,1,,,,,,,2,0,Completed,1.29,3.75,1.28,4.11,1.31,4.2,1.29,3.72
22,Monte Carlo,Monte Carlo Masters,4/9/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Etcheverry T.,42,46,1305,1185,7,6,6,3,,,,,,,2,0,Completed,1.57,2.38,1.62,2.47,1.62,2.6,1.57,2.42
22,Monte Carlo,Monte Carlo Masters,4/9/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Musetti L.,Lehecka J.,16,28,2650,1745,1,6,7,5,6,2,,,,,2,1,Completed,1.67,2.2,1.7,2.28,1.7,2.4,1.67,2.23
22,Monte Carlo,Monte Carlo Masters,4/9/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Altmaier D.,Gasquet R.,84,164,763,354,7,5,5,7,6,2,,,,,2,1,Completed,1.4,3,1.49,2.83,1.5,3,1.45,2.79
22,Monte Carlo,Monte Carlo Masters,4/9/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Borges N.,Martinez P.,43,51,1280,1090,7,5,6,7,6,4,,,,,2,1,Completed,1.5,2.63,1.54,2.67,1.56,2.76,1.5,2.62
22,Monte Carlo,Monte Carlo Masters,4/9/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Fils A.,Cobolli F.,15,36,2670,1500,6,2,6,4,,,,,,,2,0,Completed,1.44,2.75,1.49,2.84,1.52,2.9,1.46,2.74
22,Monte Carlo,Monte Carlo Masters,4/9/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Rublev A.,Monfils G.,9,44,3440,1255,6,4,7,6,,,,,,,2,0,Completed,1.5,2.63,1.52,2.72,1.56,2.76,1.51,2.59
22,Monte Carlo,Monte Carlo Masters,4/9/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Alcaraz C.,Cerundolo F.,3,22,6720,2075,3,6,6,0,6,1,,,,,2,1,Completed,1.36,3.2,1.4,2.86,1.41,3.48,1.36,3.12
22,Monte Carlo,Monte Carlo Masters,4/9/2025,Masters 1000,Outdoor,Clay,2nd Round,3,De Minaur A.,Machac T.,10,21,3335,2210,3,6,6,0,6,3,,,,,2,1,Completed,1.73,2.1,1.74,2.23,1.74,2.32,1.71,2.16
22,Monte Carlo,Monte Carlo Masters,4/9/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Ruud C.,Bautista Agut R.,7,52,3765,1049,6,2,6,1,,,,,,,2,0,Completed,1.22,4.33,1.23,4.59,1.25,5.1,1.22,4.39
22,Monte Carlo,Monte Carlo Masters,4/9/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Tabilo A.,Djokovic N.,32,5,1575,4510,6,3,6,4,,,,,,,2,0,Completed,5,1.17,3.69,1.25,5.6,1.25,4.82,1.18
22,Monte Carlo,Monte Carlo Masters,4/9/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Popyrin A.,Tiafoe F.,27,17,1760,2525,3,6,6,3,6,3,,,,,2,1,Completed,1.67,2.2,1.74,2.23,1.76,2.26,1.68,2.19
22,Monte Carlo,Monte Carlo Masters,4/9/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,Vacherot V.,18,255,2495,214,4,6,6,3,6,1,,,,,2,1,Completed,1.2,4.5,1.2,4.86,1.25,4.9,1.2,4.6
22,Monte Carlo,Monte Carlo Masters,4/9/2025,Masters 1000,Outdoor,Clay,2nd Round,3,Medvedev D.,Muller A.,11,39,3290,1344,7,6,5,7,6,2,,,,,2,1,Completed,1.5,2.63,1.57,2.31,1.66,2.77,1.52,2.53
22,Monte Carlo,Monte Carlo Masters,4/10/2025,Masters 1000,Outdoor,Clay,3rd Round,3,Fils A.,Rublev A.,15,9,2670,3440,6,2,6,3,,,,,,,2,0,Completed,1.73,2.1,1.76,2.19,1.82,2.22,1.74,2.1
22,Monte Carlo,Monte Carlo Masters,4/10/2025,Masters 1000,Outdoor,Clay,3rd Round,3,Davidovich Fokina A.,Draper J.,42,6,1305,3780,6,3,6,7,6,4,,,,,2,1,Completed,2.75,1.44,2.65,1.55,2.92,1.57,2.71,1.47
22,Monte Carlo,Monte Carlo Masters,4/10/2025,Masters 1000,Outdoor,Clay,3rd Round,3,Popyrin A.,Ruud C.,27,7,1760,3765,6,4,3,6,7,5,,,,,2,1,Completed,4.33,1.22,4.75,1.23,5,1.24,4.32,1.22
22,Monte Carlo,Monte Carlo Masters,4/10/2025,Masters 1000,Outdoor,Clay,3rd Round,3,Alcaraz C.,Altmaier D.,3,84,6720,763,6,3,6,1,,,,,,,2,0,Completed,1.04,13,1.13,5.37,1.13,13,1.07,8.92
22,Monte Carlo,Monte Carlo Masters,4/10/2025,Masters 1000,Outdoor,Clay,3rd Round,3,Musetti L.,Berrettini M.,16,34,2650,1530,6,3,6,3,,,,,,,2,0,Completed,2.1,1.73,2.12,1.81,2.28,1.83,2.1,1.73
22,Monte Carlo,Monte Carlo Masters,4/10/2025,Masters 1000,Outdoor,Clay,3rd Round,3,De Minaur A.,Medvedev D.,10,11,3335,3290,6,2,6,2,,,,,,,2,0,Completed,1.67,2.2,1.63,2.44,1.78,2.44,1.66,2.2
22,Monte Carlo,Monte Carlo Masters,4/10/2025,Masters 1000,Outdoor,Clay,3rd Round,3,Tsitsipas S.,Borges N.,8,43,3445,1280,6,1,6,1,,,,,,,2,0,Completed,1.22,4.33,1.28,3.84,1.3,4.5,1.24,4.04
